"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1903579","negative regulation of ATP metabolic process","8/1342","32/25730",0.25,4.79321907600596,5.03654676682126,0.000183408770301664,0.00451664751008649,0.00346554741418745,"Flcn/Git1/Ier3/Nupr1/Ppp2ca/Prkaca/Slc4a1/Stat3",8
"GO:0045921","positive regulation of exocytosis","16/1342","110/25730",0.145454545454545,2.78878200785801,4.4102561683072,0.000186109258952889,0.00456259784168361,0.003500804328191,"Adora3/Ap1g1/Arf1/Atp13a2/Bcl2l1/Chmp2a/Clasp2/Hyal3/Lamp1/Rab27a/Rab7/Sdc1/Sdcbp/Snca/Unc13d/Vamp8",16
"GO:0042692","muscle cell differentiation","45/1342","491/25730",0.0916496945010183,1.7571882559696,3.97381973161089,0.000188278240706451,0.00459516581224182,0.00352579318240229,"Actn1/Acvr1/Akap1/Akt1/Ankrd23/Atg7/Ccnt2/Cd81/Col6a1/Csf1r/Dcaf8/Dyrk1a/Ep300/Fdps/Fgfr2/Glmn/Gpx1/Greb1l/Hdac5/Ifrd1/Lamb1/Lamb2/Maml1/Myom1/Myom3/Nfatc1/Ninj1/Notch2/Pdlim5/Piezo1/Plekho1/Pmp22/Prdm16/Ptcd2/Rcan1/Rxrb/Sdc1/Sik1/Smarcd3/Sod2/Tmod1/Tmod3/Tnnt1/Vegfa/Wdr1",45
"GO:0061008","hepaticobiliary system development","23/1342","193/25730",0.119170984455959,2.28485054400284,4.20286990590158,0.000192900924451094,0.00468706379544059,0.00359630495409409,"Atg7/Cebpa/Cebpb/Cited2/Cul3/Errfi1/Fgl1/Gfer/Hmbs/Hpn/Itpr1/Jun/Lims1/Mks1/Notch2/Npc1/Ppdpf/Ptcd2/Rhbdd3/Rps15/Sod2/Sp3/Tgfbr3",23
"GO:0061013","regulation of mRNA catabolic process","24/1342","206/25730",0.116504854368932,2.23373316163385,4.1704229202732,0.000200292655413833,0.00484513250950189,0.00371758841091815,"Ago2/Alkbh5/Cirbp/Cnot6/Eif4a3/Hnrnpa0/Lrpprc/Mapkapk2/Nrde2/Pabpc4/Pan2/Pan3/Rbm47/Rock1/Samd4/Samd4b/Stat3/Taf15/Tnrc6c/Ttc5/Vegfa/Ythdf2/Zc3h14/Zfp36l1",24
"GO:0007032","endosome organization","13/1342","79/25730",0.164556962025316,3.15503027787734,4.50001943923064,0.000211434565496074,0.00505499664934174,0.00387861362387278,"Als2cl/Chmp1a/Chmp2a/Chmp2b/Chmp7/Hook2/Plekhf2/Rab27a/Rab5b/Rab5c/Sqstm1/Stx12/Tmcc1",13
"GO:1901888","regulation of cell junction assembly","33/1342","325/25730",0.101538461538462,1.94678436317781,4.02932942838485,0.000211588824870921,0.00505499664934174,0.00387861362387278,"Amigo1/Clasp2/Clstn1/Crb3/Cript/Cyfip2/Dlg5/F11r/Fzd5/Iqsec1/Lims1/Lrfn4/Lrrc15/Pdlim5/Pdzd11/Poldip2/Prkaca/Psd/Ptpn1/Ptpn13/Rab40c/Rac3/Rhog/Rnf7/Rock1/S1pr2/Samd4/Sema4d/Snca/Vegfa/Vldlr/Vps35/Wdpcp",33
"GO:0006898","receptor-mediated endocytosis","31/1342","298/25730",0.104026845637584,1.99449384370718,4.05060217744078,0.000211742131461361,0.00505499664934174,0.00387861362387278,"Ankrd13a/Ap2b1/Arf1/Atxn2/AU040320/Cbl/Cblb/Cd81/Cln3/Dnm2/Gpr107/Hspg2/Inpp5f/Iqsec1/Itsn1/Ldlr/Micall1/Pip5k1c/Ppt1/Rala/Ralbp1/Sdc1/Sdcbp/Smap1/Snca/Tgfbr2/Tspan7/Ulk1/Unc119/Vegfa/Vldlr",31
"GO:0060674","placenta blood vessel development","9/1342","41/25730",0.219512195121951,4.20868016429792,4.82330112946108,0.000214125391408756,0.00506448280367272,0.00388589219000814,"Akt1/Fbxw8/Fzd5/Hs6st1/Map2k1/Mapk1/Notch2/Nsdhl/Socs3",9
"GO:0035973","aggrephagy","6/1342","18/25730",0.333333333333333,6.39095876800795,5.36702911523287,0.000214737440032707,0.00506448280367272,0.00388589219000814,"Atg4b/Bag3/Hdac6/Sqstm1/Wdfy3/Wdr81",6
"GO:0008333","endosome to lysosome transport","12/1342","69/25730",0.173913043478261,3.33441327026502,4.55475602102075,0.000214918604436084,0.00506448280367272,0.00388589219000814,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Hook2/Mgrn1/Mvb12a/Plekhf2/Rab7/Snapin/Ubxn6/Vps16",12
"GO:0071364","cellular response to epidermal growth factor stimulus","10/1342","50/25730",0.2,3.83457526080477,4.70625118749502,0.00021885742512188,0.00513516542120737,0.00394012576964397,"Akt1/Baiap2/Eef1a1/Erbb2/Errfi1/Fos/Git1/Ptpn12/Rasa1/Zfp36l1",10
"GO:0048488","synaptic vesicle endocytosis","14/1342","90/25730",0.155555555555556,2.98244742507038,4.41940233780526,0.000226037555782191,0.00528097144214205,0.00405200026897001,"Ap1g1/Ap2b1/Ap3s1/Bcl2l1/Dnm2/Itsn1/Kcnc3/Lrrk2/Mff/Pip5k1c/Rock1/Snca/Tbc1d24/Vamp2",14
"GO:0150115","cell-substrate junction organization","16/1342","112/25730",0.142857142857143,2.73898232914626,4.32644500684872,0.000230098873385058,0.00535298102466429,0.00410725200644772,"Actn1/Ajuba/Clasp2/Fn1/Iqsec1/Lims1/Pak4/Poldip2/Pxn/Rab40c/Rab8b/Rnf7/Rock1/Vegfa/Wdpcp/Whamm",16
"GO:0051701","biological process involved in interaction with host","19/1342","147/25730",0.129251700680272,2.47812686922757,4.21593844977673,0.000239032984454939,0.00553725985599641,0.00424864604394707,"AU040320/Bad/Cd81/Chmp1a/Chmp2a/Chmp2b/Chmp7/Hmgb1/Icam1/Lrrc15/Npc1/Pvr/Rab7/Slc3a2/Smpd1/Trim11/Trim25/Vamp8/Vps16",19
"GO:0006638","neutral lipid metabolic process","20/1342","159/25730",0.125786163522013,2.41168255396526,4.18852750669705,0.000240055072075312,0.00553747290732375,0.00424880951463521,"Abhd5/Cat/Ctdnep1/Faah/Gpx1/Ldlr/Lpin2/Lpl/Mttp/Nr1h2/Nr1h3/Pank2/Pgs1/Pnpla2/Scp2/Sik1/Snca/Srebf1/Tcf7l2/Tmx1",20
"GO:0031397","negative regulation of protein ubiquitination","12/1342","70/25730",0.171428571428571,3.28677879497552,4.49411797215384,0.000247230590901766,0.00560833875709525,0.00430318368527424,"Akt1/Bex2/Bex4/Chp1/Dnaja1/Plaa/Rasd2/Sh3rf2/Spry2/Sqstm1/U2af2/Vps28",12
"GO:0042058","regulation of epidermal growth factor receptor signaling pathway","12/1342","70/25730",0.171428571428571,3.28677879497552,4.49411797215384,0.000247230590901766,0.00560833875709525,0.00430318368527424,"Cbl/Cblb/Cblc/Errfi1/Fbxw7/Gprc5a/Mvb12a/Ptpn12/Rab7/Rala/Snx5/Spry2",12
"GO:0044091","membrane biogenesis","12/1342","70/25730",0.171428571428571,3.28677879497552,4.49411797215384,0.000247230590901766,0.00560833875709525,0.00430318368527424,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Col6a1/Dmkn/Emp2/Josd1/Pex16/Reep4/Tlcd1/Ugcg",12
"GO:0044788","host-mediated perturbation of viral process","12/1342","70/25730",0.171428571428571,3.28677879497552,4.49411797215384,0.000247230590901766,0.00560833875709525,0.00430318368527424,"Csf1r/Eea1/Ep300/Hmga2/Hpn/Hspa8/Jun/Pi4ka/Psmc3/Rrp1b/Tbc1d20/Tmem41b",12
"GO:0070555","response to interleukin-1","16/1342","113/25730",0.141592920353982,2.7147435474724,4.28522749838888,0.000255287830063939,0.0057671841609899,0.00442506308310047,"Cebpb/Egr1/Ep300/Fn1/Hyal3/Il1r1/Irak4/Mapk13/Nfkbia/Otud4/Pycard/Ripk2/Smpd1/Snca/Tank/Tollip",16
"GO:0002573","myeloid leukocyte differentiation","30/1342","288/25730",0.104166666666667,1.99717461500248,3.99200845215907,0.000259537457123812,0.00582602475814525,0.00447021048033827,"Cd81/Cebpa/Cebpb/Cited2/Csf1r/Csf2/Esrra/Fadd/Fbxw7/Fos/Fosl2/Glo1/Gpr137/Hsf1/Il34/Jun/Lbr/Nfatc1/Ninj1/Notch2/Ostm1/Pias3/Prdm16/Rassf2/Sp3/Tcta/Tgfbr2/Tspan2/Vegfa/Zfp36l1",30
"GO:0010719","negative regulation of epithelial to mesenchymal transition","9/1342","42/25730",0.214285714285714,4.1084734937194,4.72940259783742,0.000260023786535109,0.00582602475814525,0.00447021048033827,"Hpn/Nkx2-1/Pawr/Ppp2ca/Sdhaf2/Spry2/Spsb3/Tgfbr3/Vegfa",9
"GO:0099003","vesicle-mediated transport in synapse","33/1342","329/25730",0.100303951367781,1.92311525237929,3.95301158124546,0.000264818024845194,0.00590922506868847,0.00453404867457829,"Ap1g1/Ap2b1/Ap3s1/Atg7/Atp6v0a1/Atp6v0d1/Atp6v1g1/Atp6v1g3/Bcl2l1/Cacna1a/Cblb/Clcn3/Clstn1/Dnm2/Fbxl20/Git1/Iqsec1/Itsn1/Kcnc3/Lrrk2/Mff/Pip5k1c/Plaa/Prkaca/Rab7/Rala/Rock1/Snapin/Snca/Tbc1d24/Tspan7/Vamp2/Vps35",33
"GO:0043487","regulation of RNA stability","24/1342","210/25730",0.114285714285714,2.19118586331701,4.06582293396911,0.00026783725324621,0.00595230188413427,0.00456710078813071,"Ago2/Akt1/Alkbh5/Cirbp/Cnot6/Hnrnpa0/Mapkapk2/Nrde2/Pabpc4/Pan2/Pan3/Rbm47/Rock1/Samd4/Samd4b/Stat3/Taf15/Tnrc6c/Trdmt1/Vegfa/Wdr4/Ythdf2/Zc3h14/Zfp36l1",24
"GO:0045834","positive regulation of lipid metabolic process","22/1342","185/25730",0.118918918918919,2.28001772264067,4.09872246088608,0.000271118560258746,0.00599759889945342,0.00460185642357916,"Abhd5/Akt1/Chp1/Ctdnep1/Eed/Elovl5/Fdps/Gpr146/Ldlr/Mapk1/Mlst8/Nr1h2/Nr1h3/Plaa/Pnpla2/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2/Stard4/Tcf7l2",22
"GO:0019058","viral life cycle","27/1342","249/25730",0.108433734939759,2.07898658718331,4.01335062957372,0.000272326157369268,0.00599759889945342,0.00460185642357916,"Atg7/AU040320/Bst2/Cd81/Chmp1a/Chmp2a/Chmp2b/Chmp7/Hmga2/Hmgb1/Icam1/Isg20/Lrrc15/Mvb12a/Npc1/Pvr/Rab43/Rab7/Rsad2/Slc3a2/Smpd1/Tbc1d20/Tmem41b/Trim11/Trim25/Vamp8/Vps16",27
"GO:0002262","myeloid cell homeostasis","26/1342","236/25730",0.110169491525424,2.11226603349415,4.02666318325982,0.000273166659221493,0.00599759889945342,0.00460185642357916,"Alas2/Bax/Bpgm/Cited2/Csf1r/Dnase2a/Fancc/Hdac6/Hmgb1/Kat7/Mfhas1/Pik3cb/Prdx1/Rps19/Scnn1b/Slc1a5/Slc25a5/Slc48a1/Slc4a1/Smap1/Sp3/Stat3/Tgfbr3/Tmod3/Vegfa/Zfp36l1",26
"GO:0001837","epithelial to mesenchymal transition","21/1342","173/25730",0.121387283236994,2.3273433663844,4.10914074668744,0.000278984474670458,0.00610083249209358,0.00468106581710221,"Acvr1/Dlg5/Emp2/Fgfr2/Hmga2/Hpn/Nfatc1/Nkx2-1/Pawr/Pofut2/Ppp2ca/Rnf7/Rock1/Sdcbp/Sdhaf2/Spry2/Spsb3/Tcf7l2/Tgfbr2/Tgfbr3/Vegfa",21
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening","7/1342","26/25730",0.269230769230769,5.16192823569873,4.98058691562152,0.00028314694387124,0.00611843613495679,0.00469457279520237,"Ago2/Cnot6/Pan2/Pan3/Samd4/Samd4b/Tnrc6c",7
"GO:0036296","response to increased oxygen levels","7/1342","26/25730",0.269230769230769,5.16192823569873,4.98058691562152,0.00028314694387124,0.00611843613495679,0.00469457279520237,"Atg7/Atp6v0a2/Atp6v0d1/Atp6v1g1/Cat/Slc4a1/Sod2",7
"GO:1903747","regulation of establishment of protein localization to mitochondrion","7/1342","26/25730",0.269230769230769,5.16192823569873,4.98058691562152,0.00028314694387124,0.00611843613495679,0.00469457279520237,"Bag3/Bbc3/Dnaja1/Fbxw7/Lrrk2/Pink1/Srebf1",7
"GO:0044403","biological process involved in symbiotic interaction","24/1342","211/25730",0.113744075829384,2.18080109619229,4.04004095388948,0.000287580998508865,0.00618978471987388,0.00474931736037226,"AU040320/Bad/Bst2/Cd81/Chmp1a/Chmp2a/Chmp2b/Chmp7/Fn1/Gpx1/Hmgb1/Icam1/Lrrc15/Npc1/Pvr/Rab7/Romo1/Scnn1b/Slc3a2/Smpd1/Trim11/Trim25/Vamp8/Vps16",24
"GO:0048145","regulation of fibroblast proliferation","17/1342","126/25730",0.134920634920635,2.58681664419369,4.18849237038583,0.000298907093058504,0.00633329257351965,0.00485942851472005,"Aqp1/Bax/Fn1/Fosl2/Hmga2/Ifi30/Jun/Lig4/Lzts2/Nbn/Nupr1/Pawr/Pex2/Rasa1/Sod2/Tgif1/Trp53inp1",17
"GO:0006605","protein targeting","29/1342","277/25730",0.104693140794224,2.00726863832741,3.95380572801427,0.000299564057043498,0.00633329257351965,0.00485942851472005,"Aip/Bag3/Chp1/Erbb2/Fbxw7/Gdi1/Golph3/Hdac6/Hps4/Hspa8/Immp2l/Lrrk2/Mff/Micall1/Nup54/Pan3/Pex16/Pink1/Pmpca/Rab7/Sec61a2/Sec62/Sqstm1/Srebf1/Srp68/Srp9/Tomm5/Ywhaz/Zfand2b",29
"GO:0010867","positive regulation of triglyceride biosynthetic process","6/1342","19/25730",0.31578947368421,6.05459251706016,5.17014930096396,0.000300040749321674,0.00633329257351965,0.00485942851472005,"Ctdnep1/Ldlr/Nr1h2/Nr1h3/Srebf1/Tcf7l2",6
"GO:0032510","endosome to lysosome transport via multivesicular body sorting pathway","6/1342","19/25730",0.31578947368421,6.05459251706016,5.17014930096396,0.000300040749321674,0.00633329257351965,0.00485942851472005,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Mvb12a/Ubxn6",6
"GO:0071243","cellular response to arsenic-containing substance","6/1342","19/25730",0.31578947368421,6.05459251706016,5.17014930096396,0.000300040749321674,0.00633329257351965,0.00485942851472005,"Atg7/Hsf1/Mapk13/Mknk2/Uros/Zfand1",6
"GO:1903313","positive regulation of mRNA metabolic process","20/1342","162/25730",0.123456790123457,2.36702176592887,4.09434256364375,0.000308266072475291,0.00648188699316315,0.00497344250531999,"Ago2/Alkbh5/Cirbp/Cnot6/Dazap1/Eif1/Eif4a3/Hspa8/Pan2/Pan3/Prdx6/Rock1/Samd4/Samd4b/Stat3/Tnrc6c/Ttc5/Upf3b/Ythdf2/Zfp36l1",20
"GO:0010559","regulation of glycoprotein biosynthetic process","9/1342","43/25730",0.209302325581395,4.01292759851662,4.63837490910984,0.000313779634262931,0.00657254122802851,0.00504299996990433,"Abca7/Ago2/Ccdc134/Chp1/Ep300/Pawr/Soat1/Tcf7l2/Tm9sf2",9
"GO:0140238","presynaptic endocytosis","14/1342","93/25730",0.150537634408602,2.88623944361649,4.27468692743056,0.000320763216875503,0.00667315495692614,0.00512019918618904,"Ap1g1/Ap2b1/Ap3s1/Bcl2l1/Dnm2/Itsn1/Kcnc3/Lrrk2/Mff/Pip5k1c/Rock1/Snca/Tbc1d24/Vamp2",14
"GO:0042632","cholesterol homeostasis","15/1342","104/25730",0.144230769230769,2.76531869769575,4.23154533527779,0.000321024282727561,0.00667315495692614,0.00512019918618904,"Errfi1/Hpn/Ldlr/Lpl/Lrp5/Mttp/Npc1/Npc2/Nr1h2/Nr1h3/Pex2/Raly/Soat1/Srebf2/Tmem97",15
"GO:1990928","response to amino acid starvation","12/1342","72/25730",0.166666666666667,3.19547938400397,4.3760656570695,0.000324363528964744,0.00671702807897824,0.00515386229236246,"Akt1/Cul3/Depdc5/Flcn/Hnrnpl/Klhl22/Mapk1/Mat2a/Pex2/Pim1/Rpl17/Ulk1",12
"GO:0006641","triglyceride metabolic process","17/1342","127/25730",0.133858267716535,2.56644800920004,4.15118449638396,0.000328629831755364,0.00677969543474179,0.00520194589690219,"Abhd5/Cat/Ctdnep1/Gpx1/Ldlr/Lpin2/Lpl/Mttp/Nr1h2/Nr1h3/Pank2/Pnpla2/Scp2/Sik1/Srebf1/Tcf7l2/Tmx1",17
"GO:0009411","response to UV","20/1342","163/25730",0.122699386503067,2.35250016000293,4.06341200980034,0.000334489509883414,0.00687463966365647,0.00527479500152514,"Akt1/Aqp1/Bax/Casp9/Cat/Cdkn2d/Cirbp/Col6a1/Ep300/Ercc8/Fbxw7/Gpx1/Hyal3/Mapk13/Polk/Smpd1/Tmem161a/Trp53inp1/Ube4b/Ivl",20
"GO:0010811","positive regulation of cell-substrate adhesion","19/1342","151/25730",0.125827814569536,2.41248112434737,4.08346618682505,0.000338203228375716,0.00692493276977543,0.00531338405313317,"Dnm2/Emp2/Fn1/Itga6/Jup/Lims1/Ndnf/Ninj1/Poldip2/Pxn/Rab40c/Rac3/Rnf7/Rock1/Rreb1/Smoc2/Thbs1/Unc13d/Vegfa",19
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","32/1342","320/25730",0.1,1.91728763040238,3.87327035569258,0.000343430240450388,0.00699399563292583,0.00536637482256398,"Adora3/Cat/Cbl/Csf1r/Dcaf13/Ep300/Erbb2/Flcn/Fn1/Gpx1/Il1r1/Inpp5e/Inpp5f/Itsn1/Mfhas1/Mlst8/Mtdh/Pik3cb/Pink1/Ppp2ca/Ptpn1/Ptpn13/Rapgef3/Rasd2/Rictor/Sema4d/Spry2/Tcf7l2/Thbs1/Vav2/Vegfa/Vegfb",32
"GO:0032060","bleb assembly","5/1342","13/25730",0.384615384615385,7.37418319385533,5.39244448651159,0.000346693399766398,0.00699399563292583,0.00536637482256398,"Emp2/Lpar3/Pmp22/Prdx6/Rock1",5
"GO:0042045","epithelial fluid transport","5/1342","13/25730",0.384615384615385,7.37418319385533,5.39244448651159,0.000346693399766398,0.00699399563292583,0.00536637482256398,"Aqp1/Csf2/Itpr1/Scnn1b/Slc26a6",5
"GO:0097576","vacuole fusion","5/1342","13/25730",0.384615384615385,7.37418319385533,5.39244448651159,0.000346693399766398,0.00699399563292583,0.00536637482256398,"Chmp1a/Chmp2a/Chmp2b/Chmp7/Vps16",5
"GO:0071470","cellular response to osmotic stress","13/1342","83/25730",0.156626506024096,3.00298062593145,4.28743083509544,0.00034942879136787,0.00702326177355936,0.00538883023839382,"Akt1/Aqp1/Atp1a1/Bad/Cln3/Errfi1/Letm1/Mlst8/Ninj1/Nlk/Pycard/Slc12a6/Zfp36l1",13
"GO:0055092","sterol homeostasis","15/1342","105/25730",0.142857142857143,2.73898232914626,4.18849016125614,0.000356767390826438,0.0070977455783863,0.0054459804048924,"Errfi1/Hpn/Ldlr/Lpl/Lrp5/Mttp/Npc1/Npc2/Nr1h2/Nr1h3/Pex2/Raly/Soat1/Srebf2/Tmem97",15
"GO:0045980","negative regulation of nucleotide metabolic process","8/1342","35/25730",0.228571428571429,4.38237172663402,4.69710928459932,0.000357029455653235,0.0070977455783863,0.0054459804048924,"Flcn/Git1/Ier3/Nupr1/Ppp2ca/Prkaca/Slc4a1/Stat3",8
"GO:1900543","negative regulation of purine nucleotide metabolic process","8/1342","35/25730",0.228571428571429,4.38237172663402,4.69710928459932,0.000357029455653235,0.0070977455783863,0.0054459804048924,"Flcn/Git1/Ier3/Nupr1/Ppp2ca/Prkaca/Slc4a1/Stat3",8
"GO:0018193","peptidyl-amino acid modification","29/1342","280/25730",0.103571428571429,1.98576218863104,3.89051322769409,0.000358475979512561,0.00710068181157671,0.00544823332706925,"Arhgef2/Bloc1s1/Cbx4/Csf1r/Dph5/Dyrk1a/Egln2/Egr1/Ep300/Errfi1/Gadd45a/Gprc5a/Hipk3/Kat7/Lipt1/Nlk/Pias3/Prkaca/Rap2c/Rasd2/Ripk2/Sirt5/Sumo3/Tollip/Topors/Tpst2/Ulk1/Zfp451/Zmiz2",29
"GO:0007039","protein catabolic process in the vacuole","7/1342","27/25730",0.259259259259259,4.97074570845063,4.84241122226466,0.000365147014680869,0.0071807867959004,0.00550969652973594,"Atp13a2/Cd81/Cln3/Ldlr/Tmem106b/Tpp1/Vps35",7
"GO:0060055","angiogenesis involved in wound healing","7/1342","27/25730",0.259259259259259,4.97074570845063,4.84241122226466,0.000365147014680869,0.0071807867959004,0.00550969652973594,"B4galt1/Gpx1/Ndnf/Pik3cb/Smoc2/Vegfa/Vegfb",7
"GO:0007009","plasma membrane organization","22/1342","189/25730",0.116402116402116,2.23176337930436,3.98693228912264,0.000366498853164898,0.00718153845968637,0.00551027326867428,"Abca7/Akt1/Atp8b1/Baiap2/Chmp1a/Chmp2a/Chmp2b/Chmp7/Cln3/Col6a1/Degs1/Dmkn/Dnm2/Emp2/Micall1/Slc4a1/Smpd1/Tlcd1/Tmem41b/Tpst2/Ugcg/Whamm",22
"GO:0035966","response to topologically incorrect protein","19/1342","152/25730",0.125,2.39660953800298,4.0510082194903,0.000367982326941051,0.00718485493352402,0.00551281794308303,"Abca7/Akt1/Bag3/Cops5/Cul3/Dnajb9/Elp6/Faf2/Hdac6/Hsf1/Hspa4l/Parp8/Pmp22/Ptpn1/Qrich1/Rnf7/Rpap2/Thbs1/Ube2j2",19
"GO:0045600","positive regulation of fat cell differentiation","12/1342","73/25730",0.164383561643836,3.15170569381214,4.31858011073193,0.000370006409100649,0.00719866561762722,0.00552341464793439,"Akt1/Cbx4/Cebpa/Cebpb/Lpl/Lrp5/Metrnl/Pim1/Prdm16/Rreb1/Sav1/Zfp36l1",12
"GO:0060711","labyrinthine layer development","11/1342","63/25730",0.174603174603175,3.34764506895654,4.37637749386864,0.000376324355626802,0.00729562146174371,0.00559780723095485,"Akt1/Birc6/Fbxw8/Fgfr2/Fzd5/Hs6st1/Map2k1/Mapk1/Nsdhl/Socs3/Zfp36l1",11
"GO:0006402","mRNA catabolic process","29/1342","281/25730",0.103202846975089,1.97869541927648,3.86959018619546,0.000380273838795145,0.00734208727342341,0.00563345966412682,"Ago2/Alkbh5/Cirbp/Cnot6/Eif4a3/Exosc7/Gtpbp2/Hnrnpa0/Lrpprc/Lsm14b/Mapkapk2/Mrto4/Nrde2/Pabpc4/Pan2/Pan3/Rbm47/Rock1/Samd4/Samd4b/Stat3/Taf15/Tnrc6c/Ttc5/Upf3b/Vegfa/Ythdf2/Zc3h14/Zfp36l1",29
"GO:0006970","response to osmotic stress","16/1342","117/25730",0.136752136752137,2.62193180225967,4.12472419053883,0.00038140713108693,0.00734208727342341,0.00563345966412682,"Akt1/Aqp1/Atp1a1/Bad/Bax/Cln3/Errfi1/Letm1/Mapk13/Marveld3/Mlst8/Ninj1/Nlk/Pycard/Slc12a6/Zfp36l1",16
"GO:0007015","actin filament organization","43/1342","478/25730",0.0899581589958159,1.72475665496449,3.75195730813495,0.000383786218879995,0.00736196231093661,0.0056487094450112,"Actn1/Arf1/Arhgef18/Arhgef2/Arpc1b/Arpc4/Baiap2/Capn1/Cdc42ep1/Clasp2/Cul3/Cyfip2/Daam2/Dnm2/Emp2/Enah/F11r/Fhod1/Gas2l1/Gmfb/Hdac6/Icam1/Kank1/Mical2/Mlst8/Myo19/Myo5c/Nckap1/Pawr/Plekhh2/Pxn/Pycard/Rac3/Rapgef3/Rasa1/Rhog/Rictor/Stmn1/Tmod1/Tmod3/Ttc17/Wdr1/Whamm",43
"GO:0009743","response to carbohydrate","30/1342","295/25730",0.101694915254237,1.94978403091768,3.84874926150094,0.000390761670784728,0.00746955963000038,0.0057312670521794,"Acvr2b/Akt1/Atg7/Bad/Camk2n1/Cat/Cdk16/Cst3/Egr1/Ep300/Gclm/Gjb6/Gpx1/Icam1/Kat7/Khk/Lrp5/Mapk13/Ndufaf2/Prkaca/Slc12a6/Slc26a6/Sod2/Srebf1/Tcf7l2/Thbs1/Txnip/Usf2/Vamp2/Zfp36l1",30
"GO:0001889","liver development","22/1342","190/25730",0.115789473684211,2.22001725625539,3.95942340294101,0.000394502229499388,0.00751478637168347,0.00576596876785279,"Atg7/Cebpa/Cebpb/Cited2/Cul3/Errfi1/Fgl1/Gfer/Hmbs/Hpn/Itpr1/Jun/Lims1/Notch2/Npc1/Ppdpf/Ptcd2/Rhbdd3/Rps15/Sod2/Sp3/Tgfbr3",22
"GO:0006839","mitochondrial transport","14/1342","95/25730",0.147368421052632,2.82547650796141,4.18139319749811,0.000401266349086407,0.00759073747562417,0.00582424476820008,"Acaa2/Bad/Bax/Bcl2l1/Col6a1/Cpt2/Ier3/Lrrk2/Pink1/Rhot1/Slc25a46/Slc25a5/Stat3/Vps35",14
"GO:0051881","regulation of mitochondrial membrane potential","14/1342","95/25730",0.147368421052632,2.82547650796141,4.18139319749811,0.000401266349086407,0.00759073747562417,0.00582424476820008,"Akt1/Bad/Bax/Bcl2l1/Col6a1/Gclm/Lrrk2/Pank2/Pink1/Ppp2r3c/Slc25a27/Sod2/Tspan4/Ubb",14
"GO:0045940","positive regulation of steroid metabolic process","10/1342","54/25730",0.185185185185185,3.5505326488933,4.40112498338423,0.000421936295039582,0.00795422663786688,0.00610314386835838,"Akt1/Fdps/Gpr146/Mapk1/Prkaca/Scp2/Sec14l2/Srebf1/Srebf2/Stard4",10
"GO:0031400","negative regulation of protein modification process","20/1342","166/25730",0.120481927710843,2.30998509687034,3.97196682705501,0.000425184275677526,0.00796055628468848,0.00610800049954918,"Akt1/Bex2/Bex4/Chp1/Dnaja1/Errfi1/Flcn/Gadd45a/Gprc5a/Gskip/Hipk3/Pias3/Plaa/Rasd2/Rpl5/Sh3rf2/Spry2/Sqstm1/U2af2/Vps28",20
"GO:0045727","positive regulation of translation","20/1342","166/25730",0.120481927710843,2.30998509687034,3.97196682705501,0.000425184275677526,0.00796055628468848,0.00610800049954918,"Abcf1/Ago2/Akt1/Cirbp/Depdc5/Eif4a3/Eif4g2/Ep300/Erbb2/Fbxw8/Hnrnpl/Mapk1/Pink1/Rpl5/Rps27l/Rps4x/Samd4/Thbs1/Upf3b/Ythdf2",20
"GO:0032388","positive regulation of intracellular transport","19/1342","154/25730",0.123376623376623,2.36548473880814,3.98685570504216,0.000434439598420102,0.00806611810120397,0.00618899629996203,"Arf1/Bag3/Cd81/Cpsf6/Dctn1/Ep300/Ergic3/Jup/Mapk1/Nrde2/Oaz2/Pdcd10/Pgap1/Prkaca/Rapgef3/Scp2/Tbc1d20/Vamp2/Zfand1",19
"GO:0045598","regulation of fat cell differentiation","19/1342","154/25730",0.123376623376623,2.36548473880814,3.98685570504216,0.000434439598420102,0.00806611810120397,0.00618899629996203,"Akt1/Cbx4/Cebpa/Cebpb/Flcn/Hdac6/Lpl/Lrp5/Metrnl/Mex3c/Pim1/Prdm16/Rreb1/Sav1/Sod2/Tcf7l2/Trio/Vegfa/Zfp36l1",19
"GO:0006364","rRNA processing","24/1342","217/25730",0.110599078341014,2.1205024483713,3.88831580342026,0.000435248736026188,0.00806611810120397,0.00618899629996203,"Bysl/Dcaf13/Eif4a3/Exosc7/Fcf1/Imp3/Isg20/Mrto4/Nol9/Pop5/Rbfa/Riok3/Rpl35/Rpl35a/Rpl5/Rpl7/Rps15/Rps19/Rps25/Rrp1b/Sbds/Trmt112/Utp3/Ythdf2",24
"GO:0071027","nuclear RNA surveillance","8/1342","36/25730",0.222222222222222,4.26063917867197,4.59237930611938,0.000438239337949408,0.00807344433576353,0.00619461759610634,"Armc5/Cdk7/Cul3/Exosc7/Ints3/Ints9/Ppp2ca/Wdr82",8
